battery_v,r_top_ohm,r_bottom_ohm,ratio,adc_v,adc_pass
7.3102652666034365,10056.689960838414,3284.28876653179,0.24618049647240495,1.7996447326774117,True
7.013244135101207,10052.411114249204,3289.5548246345297,0.2465569796612562,1.7291642915775727,True
7.195142391423107,9903.931787490535,3328.8270096827246,0.2515595621975531,1.8100068699354521,True
7.8418270126181815,9923.585471122853,3273.2903918329885,0.2480352490865846,1.9450495163686583,True
8.046520435225636,9963.198141333067,3285.9966541781337,0.2480148193829426,1.9956563124036428,True
6.499808697316762,10083.044457414044,3313.9717843591807,0.24736640790401435,1.6078343295185185,True
7.6365950820453445,9933.841624016206,3281.326251621503,0.24830000515321943,1.8961665982249092,True
6.582298628031239,9944.859198468934,3279.9470989989563,0.24801475539395665,1.6325071841611443,True
6.113996676571604,9941.66207106033,3274.935364635283,0.24778959793314742,1.5149847782522774,True
8.071541919626943,10069.215183351145,3328.9695796147407,0.24846422396087514,2.005489399227781,True
8.35031907182772,10075.959102374,3276.5736761022126,0.2453896747876873,2.049082081409227,True
7.456897119947039,9991.664284910059,3331.0925318051723,0.25003027358615887,1.8644500270041982,True
6.258660726432416,9943.666391250374,3315.8757328782403,0.2500746784343545,1.56513256859231,True
7.428807584047393,9972.39002995152,3278.817606236902,0.2474353807031599,1.8381498327292882,True
8.268470687409476,10027.02553939861,3276.0564918687705,0.24626297005226103,2.0362181492715177,True
8.206958282882063,10040.540997476417,3309.9232220840295,0.24792570263096111,2.0347158987465215,True
8.20230062044736,10096.924882320272,3328.7231796503042,0.2479376164402245,2.033658865159893,True
6.613345262630166,10033.004677530067,3269.3198052099374,0.2457705650957422,1.6253656023698655,True
7.170360068759104,10029.58344883713,3310.4879966758035,0.24816118940572238,1.7794050831305566,True
6.4269440185118345,9927.026165223277,3291.1968422913083,0.24898935661928662,1.6002406561974343,True
7.980713249902465,10030.056956745662,3308.434219393572,0.2480366164137002,1.9795091110737923,True
6.291080883360295,10074.016029905915,3319.2249479402917,0.24782836009824882,1.5591082585686244,True
8.29969479598121,10081.919228713923,3326.563720505726,0.24809396656609287,2.059104203222937,True
7.3897755728113435,9941.772340315285,3306.6148726306965,0.24958621902291306,1.8443861446458647,True
7.273063287710299,10090.988298036527,3272.3267087483155,0.24487387351767764,1.7809831796008364,True
6.861508598321834,9980.897738598798,3319.6433251814556,0.24958708892087378,1.7125439566606915,True
7.873326870255994,10059.349345756527,3324.4997296409633,0.24839638514395218,1.9557059336283356,True
6.682648151843972,9949.264180374317,3292.524311353505,0.24864649615951445,1.6616170480228587,True
8.360056897909253,10094.330668446544,3271.4935061638485,0.24476556502803248,2.0462540502832587,True
6.861442566151781,10066.050667477064,3330.477106354901,0.24860748714756298,1.7058059945783204,True
7.827554840431818,10038.685904680573,3317.3817968125995,0.24838012736650963,1.944209068234794,True
7.931444564172924,10081.652387922997,3311.072572497105,0.24722919213844913,1.9608846320913658,True
7.644000922515327,9955.482398677566,3331.550462530237,0.2507369777233618,1.9166336890260827,True
8.345848095360413,10060.078626140374,3312.9277684974104,0.2477324597575759,2.0675374774267152,True
6.990353337060514,10083.088852327577,3327.0943547014353,0.24810208058585825,1.734321206955011,True
8.269208843931784,9929.014858821789,3285.545289221818,0.24863069617252737,2.0559791516627794,True
6.12661902656436,10007.438738662484,3309.988367861203,0.2485456343320077,1.5227444122679863,True
7.796732183047289,10030.452161747722,3324.389072143516,0.2489276370959057,1.9408221193955641,True
7.48563752906141,9949.409405741306,3270.6286552492625,0.24739933729087893,1.8519417638895255,True
6.8268489639943635,10098.094260357171,3298.693403474787,0.24623017743129946,1.680976231701015,True
6.493078981353717,9985.03692652234,3330.627398789286,0.25012851912000567,1.6241042301352402,True
6.056086234502746,10017.673090907336,3321.836501029444,0.24902238557835488,1.50810104138411,True
7.09917822557817,10026.704170174222,3329.419269802908,0.24928036078473148,1.769685709347236,True
6.516154442770624,9960.892175125604,3286.5574196938364,0.24808982258585688,1.6165915996490072,True
6.445079093167287,10046.849675372208,3286.1868123076943,0.24646949817801986,1.5885154098105885,True
